phrase;pinyin;meaning;count;tokenization
为什么你这么久不给我回信？;wèishénme nǐ zhèmejiǔ bù gěi wǒ huíxìn？;Why haven't you replied to me for so long?;12;为什么 你 这么久 不 给 我 回信 ？
我跟你一样昨天上学迟到了。;wǒ gēn nǐ yīyàng zuótiān shàngxué chídào le。;I, as well as you, was late for school yesterday.;12;我 跟 你 一样 昨天 上学 迟到 了 。
她踮起脚向他耳语，然后走了;tā diǎnqǐ jiǎoxiàng tā ěryǔ， ránhòu zǒu le;She stood on tip-toe and whispered something in his ear, and then went away.;12;她 踮起 脚向 他 耳语 ， 然后 走 了
我们必须快点定下旅游日期。;wǒmen bìxū kuàidiǎn dìngxià lǚyóu rìqī。;We have to fix the date for our trip quickly.;12;我们 必须 快点 定下 旅游 日期 。
所有人除了汤姆都吃了比萨。;suǒyǒurén chúle tāngmǔ dōu chī le bǐsà。;Everyone except Tom ate pizza.;12;所有人 除了 汤姆 都 吃 了 比萨 。
我避免跟老板讨论个人话题。;wǒ bìmiǎn gēn lǎobǎn tǎolùn gèrén huàtí。;I avoid discussing personal subjects with my boss.;12;我 避免 跟 老板 讨论 个人 话题 。
丹甚至没有上过基础解剖课。;dān shènzhì méiyǒu shàng guò jīchǔ jiěpōu kè。;Dan didn't even take basic anatomy classes.;12;丹 甚至 没有 上 过 基础 解剖 课 。
今天的比赛我们六比二赢了。;jīntiān de bǐsài wǒmen liùbǐèryíng le。;We won 6-2 in today's competition.;12;今天 的 比赛 我们 六比二赢 了 。
我们球队有一个摩洛哥球员。;wǒmen qiúduì yǒu yígè móluògē qiúyuán。;Our team has a Moroccan player.;12;我们 球队 有 一个 摩洛哥 球员 。
汤姆给玛丽画了大象的素描。;tāngmǔ gěi mǎlì huà le dàxiàng de sùmiáo。;Tom sketched a picture of an elephant for Mary.;12;汤姆 给 玛丽 画 了 大象 的 素描 。
如果汤姆真的活着，他在哪里？;rúguǒ tāngmǔ zhēnde huózhe， tā zài nǎlǐ？;If Tom is really alive, where is he?;12;如果 汤姆 真的 活着 ， 他 在 哪里 ？
在哥伦比亚，天主教习俗盛行。;zài gēlúnbǐyà， tiānzhǔjiào xísú shèngxíng。;In Colombia, Catholic customs prevail.;12;在 哥伦比亚 ， 天主教 习俗 盛行 。
我的工作是原谅你，我做到了。;wǒ de gōngzuò shì yuánliàng nǐ， wǒ zuòdào le。;My job is to forgive you, which I do.;12;我 的 工作 是 原谅 你 ， 我 做到 了 。
“抱歉，你能说英语吗？”“能，会一点。”;“ bàoqiàn， nǐ néng shuō yīngyǔ ma？”“ néng， huì yìdiǎn。”;"""Excuse me, do you speak English?"" ""Yes. A little.""";12;“ 抱歉 ， 你 能 说 英语 吗 ？ ” “ 能 ， 会 一点 。 ”
汤姆从玛丽那里拿走了锤子。;tāngmǔ cóng mǎlì nàlǐ názǒu le chuízi。;Tom took the hammer away from Mary.;12;汤姆 从 玛丽 那里 拿走 了 锤子 。
汤姆看来是个很成功的商人。;tāngmǔ kànlái shì gè hěn chénggōng de shāngrén。;Tom seems to be a fairly successful businessman.;12;汤姆 看来 是 个 很 成功 的 商人 。
如果这歌成名，我不会太惊讶。;rúguǒ zhègē chéngmíng， wǒ búhuì tài jīngyà。;I wouldn't be too surprised if this song became a hit.;12;如果 这歌 成名 ， 我 不会 太 惊讶 。
你能提出解决问题的方法吗？;nǐ néng tíchū jiějuéwèntí de fāngfǎ ma？;Could you possibly suggest a way to solve the problem?;12;你 能 提出 解决问题 的 方法 吗 ？
我今晚能借你的数码相机吗？;wǒ jīnwǎn néng jiè nǐ de shùmǎxiàngjī ma？;Can I borrow your digital camera tonight?;12;我 今晚 能 借 你 的 数码相机 吗 ？
母爱比任何别的东西都伟大。;mǔài bǐ rènhé biéde dōngxī dōu wěidà。;Maternal love is greater than anything else.;12;母爱 比 任何 别的 东西 都 伟大 。
汤姆是这里唯一的加拿大人。;tāngmǔ shì zhèlǐ wéiyī de jiānádàrén。;Tom is the only Canadian here.;12;汤姆 是 这里 唯一 的 加拿大人 。
与汽车相比，我更喜欢坐火车。;yǔ qìchē xiāngbǐ， wǒ gèng xǐhuān zuòhuǒchē。;Comparing with cars, I prefer taking the train.;12;与 汽车 相比 ， 我 更 喜欢 坐火车 。
汤姆不是这里唯一的好歌手。;tāngmǔ búshì zhèlǐ wéiyī de hǎo gēshǒu。;Tom isn't the only one here who's a good singer.;12;汤姆 不是 这里 唯一 的 好 歌手 。
你真想让我马上到那里去吗？;nǐ zhēnxiǎng ràng wǒ mǎshàng dào nàlǐ qù ma？;Do you really want me to go there right now?;12;你 真想 让 我 马上 到 那里 去 吗 ？
你最近检查我们的补给了吗？;nǐ zuìjìn jiǎnchá wǒmen de bǔjǐ le ma？;Have you checked our supplies recently?;12;你 最近 检查 我们 的 补给 了 吗 ？
他匿名向红十字捐了大笔钱。;tā nìmíng xiàng hóngshízì juān le dàbǐ qián。;He anonymously donated a large sum of money to the Red Cross.;12;他 匿名 向 红十字 捐 了 大笔 钱 。
2016年是有记录以来最热的一年。;2016 nián shì yǒu jìlù yǐlái zuìrè de yīnián。;2016 was the hottest year on record.;12;2016 年 是 有 记录 以来 最热 的 一年 。
我想我给汤姆打电话比较好。;wǒ xiǎng wǒ gěi tāngmǔ dǎdiànhuà bǐjiào hǎo。;I suppose I'd better phone Tom.;12;我 想 我 给 汤姆 打电话 比较 好 。
我们偶然间乘了同一列列车。;wǒmen ǒuránjiān chéng le tóngyī liè lièchē。;We were on the same train by chance.;12;我们 偶然间 乘 了 同一 列 列车 。
汤姆不知道玛丽对它怎么想。;tāngmǔ bù zhīdào mǎlì duì tā zěnme xiǎng。;Tom didn't know what Mary thought about it.;12;汤姆 不 知道 玛丽 对 它 怎么 想 。
跟小人说理，就如同对牛弹琴。;gēn xiǎorén shuōlǐ， jiù rútóng duìniútánqín。;Reasoning with a villain is pointless.;12;跟 小人 说理 ， 就 如同 对牛弹琴 。
他的这本书一点意思也没有。;tā de zhè běnshū yìdiǎn yìsi yě méiyǒu。;This book of his isn't interesting at all.;12;他 的 这 本书 一点 意思 也 没有 。
我花了一千日圆修理脚踏车。;wǒhuā le yīqiān rìyuán xiūlǐ jiǎotàchē。;It cost me a thousand yen to get my bicycle fixed.;12;我花 了 一千 日圆 修理 脚踏车 。
每一个字的意思都是独特的。;měi yígè zì de yìsi dōu shì dútè de。;No two words are identical in meaning.;12;每 一个 字 的 意思 都 是 独特 的 。
我会重新开始，努力学习英语。;wǒhuì chóngxīn kāishǐ， nǔlìxuéxí yīngyǔ。;I'll turn over a new leaf and study English very hard.;12;我会 重新 开始 ， 努力学习 英语 。
她有著一头金发，瘦高的身材。;tā yǒu zhù yītóu jīnfà， shòugāo de shēncái。;She has blonde hair and a slim figure.;12;她 有 著 一头 金发 ， 瘦高 的 身材 。
我昨天一天都在背英语单词。;wǒ zuótiān yītiān dōu zài bèi yīngyǔdāncí。;For the whole day yesterday I was learning English words off by heart.;12;我 昨天 一天 都 在 背 英语单词 。
真高兴你又跟我们在一起了。;zhēn gāoxìng nǐ yòu gēn wǒmen zài yìqǐ le。;It's a pleasure to have you with us again.;12;真 高兴 你 又 跟 我们 在 一起 了 。
我的老板要我们搭（那个）飞机。;wǒ de lǎobǎn yào wǒmen dā（ nàge） fēijī。;My boss wants us to take the plane.;12;我 的 老板 要 我们 搭 （ 那个 ） 飞机 。
燔柴祭天是一种古老的仪式。;fán chái jìtiān shì yīzhǒng gǔlǎo de yíshì。;The Heavenly Timber Immolation is a kind of ancient ritual.;12;燔 柴 祭天 是 一种 古老 的 仪式 。
关于那件事你之前怎么想的？;guānyú nàjiànshì nǐ zhīqián zěnme xiǎng de？;How did you feel about that?;12;关于 那件事 你 之前 怎么 想 的 ？
过两天我们的食物就发完了。;guò liǎngtiān wǒmen de shíwù jiù fāwán le。;After two days our food gave out.;12;过 两天 我们 的 食物 就 发完 了 。
我父亲在花园边上装了篱笆。;wǒ fùqīn zài huāyuán biānshàng zhuāng le líbā。;My father put a fence around the garden.;12;我 父亲 在 花园 边上 装 了 篱笆 。
你里面要搭一件白色的吊带。;nǐ lǐmiàn yào dā yījiàn báisè de diàodài。;You should compliment it with a white camisole.;12;你 里面 要 搭 一件 白色 的 吊带 。
《说文解字》是第一本汉字字典。;《 shuōwénjiězì》 shì dìyīběn hànzì zìdiǎn。;"""Shuowen Jiezi"" was the first Chinese dictionary.";12;《 说文解字 》 是 第一本 汉字 字典 。
人人都知道他对那狗的感情。;rénrén dōu zhīdào tā duì nà gǒu de gǎnqíng。;Everyone knows of his affection for that dog.;12;人人 都 知道 他 对 那 狗 的 感情 。
我的打字机好像有什么问题。;wǒ de dǎzìjī hǎoxiàng yǒu shénme wèntí。;Something is wrong with my typewriter.;12;我 的 打字机 好像 有 什么 问题 。
你买不来朋友，你只能交朋友。;nǐ mǎi bùlái péngyǒu， nǐ zhǐnéng jiāopéngyǒu。;You cannot buy friends, you can only make friends.;12;你 买 不来 朋友 ， 你 只能 交朋友 。
他认为他不需要他们的保护。;tā rènwéi tā bù xūyào tāmen de bǎohù。;He did not think he needed their protection.;12;他 认为 他 不 需要 他们 的 保护 。
我得知道我们要什么时候到。;wǒ dé zhīdào wǒmen yào shénme shíhòu dào。;I need to find out when we need to be there.;12;我 得 知道 我们 要 什么 时候 到 。
如果发生了什么事，请告诉我。;rúguǒ fāshēng le shénme shì， qǐng gàosù wǒ。;If anything should happen, please let me know.;12;如果 发生 了 什么 事 ， 请 告诉 我 。
汤姆知道玛丽不会让他失望。;tāngmǔ zhīdào mǎlì búhuì ràng tā shīwàng。;Tom knew Mary wouldn't let him down.;12;汤姆 知道 玛丽 不会 让 他 失望 。
你能大声点讲吗？我听不太清。;nǐ néng dàshēng diǎn jiǎng ma？ wǒ tīng bùtàiqīng。;Could you please talk a bit louder? I can't hear very well.;12;你 能 大声 点 讲 吗 ？ 我 听 不太清 。
此国将周边诸国都视作威胁。;cǐguó jiāng zhōubiān zhūguó dōu shìzuò wēixié。;This country considers every neighboring country as a threat.;12;此国 将 周边 诸国 都 视作 威胁 。
这种行为是对演出的不尊重。;zhèzhǒng xíngwéi shì duì yǎnchū de bù zūnzhòng。;This behavior shows a lack of respect for the performance.;12;这种 行为 是 对 演出 的 不 尊重 。
请问你能不在房间里吸烟吗？;qǐngwèn nǐ néng bù zài fángjiān lǐ xīyān ma？;Could you please not smoke in this room?;12;请问 你 能 不 在 房间 里 吸烟 吗 ？
你在签字前必须仔细看合同。;nǐ zài qiānzì qián bìxū zǐxì kàn hétóng。;You must look over the contract before you sign it.;12;你 在 签字 前 必须 仔细 看 合同 。
我打开盒子的时候，它是空的。;wǒ dǎkāi hézi de shíhòu， tā shì kōng de。;When I opened the box, it was empty.;12;我 打开 盒子 的 时候 ， 它 是 空 的 。
她的母亲是一位漂亮的女人。;tā de mǔqīn shì yīwèi piàoliàng de nǚrén。;Her mother is a pretty woman.;12;她 的 母亲 是 一位 漂亮 的 女人 。
如果你迷路了，请向警察询问。;rúguǒ nǐ mílù le， qǐng xiàng jǐngchá xúnwèn。;If you lose your way, ask a policeman.;12;如果 你 迷路 了 ， 请 向 警察 询问 。
如果你迷路了，请向警察询问。;rúguǒ nǐ mílù le， qǐng xiàng jǐngchá xúnwèn。;If you get lost in the street, ask a policeman.;12;如果 你 迷路 了 ， 请 向 警察 询问 。
我会在回家路上顺便去你家。;wǒhuì zài huíjiālùshàng shùnbiànqù nǐjiā。;I'll stop by your place on my way home.;12;我会 在 回家路上 顺便去 你家 。
他考试失败了，但他不太在意。;tā kǎoshì shībài le， dàn tā bù tài zàiyì。;He failed the exam, but he doesn't care too much.;12;他 考试 失败 了 ， 但 他 不 太 在意 。
你最好告诉我们发生了什么。;nǐ zuìhǎo gàosù wǒmen fāshēng le shénme。;You'd better tell us what's going on.;12;你 最好 告诉 我们 发生 了 什么 。
我父亲经常在吃饭时读报纸。;wǒ fùqīn jīngcháng zài chīfàn shídú bàozhǐ。;My father often reads the newspaper during meals.;12;我 父亲 经常 在 吃饭 时读 报纸 。
汤姆不必今天就完成那工作。;tāngmǔ bùbì jīntiān jiù wánchéng nà gōngzuò。;Tom didn't need to finish that work by today.;12;汤姆 不必 今天 就 完成 那 工作 。
今天下午我去了一趟药妆店。;jīntiānxiàwǔ wǒ qù le yītàng yàozhuāngdiàn。;This afternoon I went to a pharmacy.;12;今天下午 我 去 了 一趟 药妆店 。
你怎样让你的孩子们吃蔬菜？;nǐ zěnyàng ràng nǐ de háizi men chī shūcài？;How do you get your children to eat vegetables?;12;你 怎样 让 你 的 孩子 们 吃 蔬菜 ？
我不知道我能不能再做一次。;wǒ bù zhīdào wǒnéng bùnéng zài zuò yīcì。;I wonder if I can do it again.;12;我 不 知道 我能 不能 再 做 一次 。
汤姆告诉我要照顾好我自己。;tāngmǔ gàosù wǒyào zhàogù hǎo wǒ zìjǐ。;Tom told me to take good care of myself.;12;汤姆 告诉 我要 照顾 好 我 自己 。
猫被没听过的噪音惊吓到了。;māo bèi méi tīng guò de zàoyīn jīngxià dào le。;The cat was scared by an unfamiliar noise.;12;猫 被 没 听 过 的 噪音 惊吓 到 了 。
别担心。我们有大量水和食物。;bié dānxīn。 wǒmen yǒu dàliàng shuǐ hé shíwù。;Don't worry. We have plenty of water and food.;12;别 担心 。 我们 有 大量 水 和 食物 。
我们不是一个政治性的组织。;wǒmen búshì yígè zhèngzhìxìng de zǔzhī。;We do not belong to a political organisation.;12;我们 不是 一个 政治性 的 组织 。
我每天放学后都在书店等她。;wǒ měitiān fàngxué hòu dōu zài shūdiàn děng tā。;Every day I waited for her at the bookstore after school.;12;我 每天 放学 后 都 在 书店 等 她 。
我想她想要的是束缚与支配。;wǒ xiǎng tā xiǎngyào de shì shùfù yǔ zhīpèi。;I guess she's into bondage and domination.;12;我 想 她 想要 的 是 束缚 与 支配 。
我们要选择是死亡还是臣服。;wǒmen yào xuǎnzé shì sǐwáng háishì chénfú。;We have the alternative of death and submission.;12;我们 要 选择 是 死亡 还是 臣服 。
我相信他采取的行动是对的。;wǒ xiāngxìn tā cǎiqǔ de xíngdòng shì duì de。;I believe that his action was in the right.;12;我 相信 他 采取 的 行动 是 对 的 。
我相信他采取的行动是对的。;wǒ xiāngxìn tā cǎiqǔ de xíngdòng shì duì de。;I believe the actions that he took were right.;12;我 相信 他 采取 的 行动 是 对 的 。
他是一家海滨餐厅的服务员。;tā shì yījiā hǎibīn cāntīng de fúwùyuán。;He is a waiter in a seaside restaurant.;12;他 是 一家 海滨 餐厅 的 服务员 。
三星期过去了，没有Tom一点消息;sānxīngqī guòqù le， méiyǒu Tom yìdiǎn xiāoxī;Three weeks went by with no sign of Tom.;12;三星期 过去 了 ， 没有 Tom 一点 消息
我们不得不给你一点帮助了;wǒmen bùdébù gěi nǐ yìdiǎn bāngzhù le;We've got to get you some help.;12;我们 不得不 给 你 一点 帮助 了
汤姆问玛丽她的男朋友是谁。;tāngmǔ wèn mǎlì tā de nánpéngyǒu shì shuí。;Tom asked Mary who her boyfriend was.;12;汤姆 问 玛丽 她 的 男朋友 是 谁 。
